date,year,aircraft_type,category,manoeuvre,fit,mac,loc,fio,obstacle,enviro,weather,bird_strike,structural,mechanical,incapacitation,airshow,practice,air_race,demo,demo_prac,flypast,flypast_prac,photo_opp,race_practice,aero_comp,flight_test,military,civilian,formation_team,drone_show,pilot_error,pilot_killed,pilot_injured,crew_kill,crew_inj,pax_kill,pax_inj,spec_kill,spec_inj,pub_kill,pub_inj,para_killed,para_inj,fatalities,casualties,event_name,location,country,remarks,contributing_factor,man_factor,machine_factor,medium_factor,mission_factor,management_factor,continent
1933-02-11,1933,Wright J6 Travellair,Sport Aero,Spin,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,San Diego Airshow,San Diego ,USA,,,1,0,0,0,0,
1932-10-05,1932,Avro 504K,Trainer Propeller,Unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,Cobham Air Circus Woodford,Yorkshire ,UK,,,1,0,0,0,0,
1932-09-03,1932,Curtiss Pusher + Autogyro,Light Utility + Autogyro,Fly By,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Cleveland Air Races,Ohio,USA,,,1,0,0,0,0,
1932-08-07,1932,American Eagle Biplane,Sport Aero,Opposition Pass,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Kansas,USA,,,0,0,0,1,0,
1932-05-22,1932,Ryan NYP,Light Utility,Turn Pylon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,American Legion Air Circus,California,USA,,,1,0,0,0,0,
1932-05-13,1932,Unknown,Sport Aero,Loop,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Chicago Charity Benefit,Oklahoma,USA,,,1,0,0,0,0,
1931-12-05,1931,Gee Bee Model Z,Racer,High Speed Run,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,National Air Races,Indianapolis,USA,,,0,1,0,0,0,
1931-09-12,1931,Gee Bee Model X Sportster,Racer,Unknown,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brinton Flying Circus,Vermont,USA,1st FOD/1st bailout?,First bailout at display,0,0,1,0,0,
1931-07-25,1931,Douglas 0-32A,Trainer Propeller,Takeoff,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salt Lake City,Salt Lake City,USA,,,0,0,0,1,0,
1931-06-13,1931,Avro Avian,Light Utility,Dive Pullout,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Cambridge ,UK,,,0,1,0,0,0,
1931-05-17,1931,Laird Solution Biplane,Racer,Inverted Pass,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Airport Opening Omaha,Nebraska,USA,,,1,0,0,0,0,
1931-04-30,1931,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Virginia State Air Tour,Virginia,USA,,,0,1,0,0,0,
1931-02-14,1931,Gee Bee Model E,Racer,Loop,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Chandler Field Airshow,Atlanta,USA,,,1,0,0,0,0,
1930-11-02,1930,Curtiss JN-4 Jenny Biplane,Trainer Propeller,Unknown,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,,"New Jersey, ",USA,,,1,0,0,0,0,
1930-09-28,1930,Wing Walker ,Wing Walker,Wing Walking Transfer Aircraft to Aircraft,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,,Stuttgart ,Germany,,,0,0,0,1,0,
1930-09-14,1930,Parachutist,Parachuting,Parachuting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Binghamton,New York,USA,,,0,0,0,0,0,
1930-09-01,1930,Curtiss Hawk XFC-6,Fighter Propeller,Air Race,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,National Air Races,Chicago,USA,,,0,0,0,0,0,
1930-08-29,1930,Fernic T.10,Experimental  Homebuilt,Air Race,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,National Air Races,Chicago,USA,,,0,1,0,0,0,
1930-08-28,1930,Unknown,Unknown,Aerobatics Unknown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,Iowa State Fair,Iowa,USA,,,0,0,0,1,0,
1930-08-27,1930,Boeing F4B Biplane,Fighter Propeller,Air Race,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,1,1,National Air Races,Chicago,USA ,,,0,0,1,0,0,
1930-07-11,1930,Unknown,Unknown,Dive Pullout,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,Michigan Cherry Festival,Michigan,USA,,,1,0,0,0,0,
1930-05-30,1930,Unknown,Unknown,Loop,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,Memorial Day Airshow,West Virginia,USA,,,1,0,0,0,0,
1930-04-27,1930,Unknown,Light Utility,Approach,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,Fayetteville Flying Circus,Tennessee,USA,,,1,0,0,0,0,
1930-04-27,1930,Wing Walker,Wing Walking,Wing Walking Transfer Airplane to Airplane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Dusseldorf,Germany,,,0,0,0,0,0,
1930-03-30,1930,Unknown,Light Utility,Loop,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buffalo Airport Airshow,New York,USA,,,1,0,0,0,0,
1929-11-11,1929,Unknown,Unknown,Opposition Pass,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Massachusetts,USA,,,1,0,0,0,0,
1929-10-07,1929,Unknown,Unknown,Barrel Roll,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Keystone Air Circus,Pittsburgh,USA,,,1,0,0,0,0,
1929-10-07,1929,Parachutist,Parachuting,Parachuting,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Pennsylvannia ,USA,,,0,1,0,0,0,
1929-07-27,1929,Unknown,Unknown,Balloon Bursting,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Cohoes Airport Carnival,New York,USA,,,1,0,0,0,0,
1928-11-11,1928,Monocoupe,Sport Aero,Air Race,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,,Idaho,USA,,,1,0,0,0,0,
1928-10-11,1928,Fairey Fox,Fighter Propeller,Dive Pullout,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,,Hendon,USA,,,0,1,0,0,0,
